count,hate_count,offensive_count,neither,label,tweet
3,0,3,0,Offensive Language,my drugs are green my bitches white
3,0,3,0,Offensive Language,my eye don got lazy reading and looking at u bitches flawged and lie all day
3,0,3,0,Offensive Language,my flow sicker then then the bitch magic johnson was lickin
3,0,0,3,Neutral,my girlfriend i kid you not eats bacon without dipping it into the tub of creamy butter ive laid out im like what are you a bird
3,0,0,3,Neutral,"my grandma got a rosta colored dress
its so pretty she better let me borrow it"
3,0,3,0,Offensive Language,"my little sisters kik name is thot ass thot
why all my sister have to be freak hoes"
3,0,3,0,Offensive Language,my main bitch
3,2,0,1,Hate Speech,my mom tried to get me to buy beaner boots bc they were on sale like im not in a mariachi band please stop
3,1,2,0,Offensive Language,my mother raised a cunt lol
3,0,3,0,Offensive Language,my nigga is a bad ass bitch forreal forreal
3,0,3,0,Offensive Language,my nigguh wtf
3,0,3,0,Offensive Language,"my pussy pops severely 
and yours dont"
3,0,3,0,Offensive Language,my right ear is throbbing harder than a virgins pussy
3,0,3,0,Offensive Language,my side bitch is my main bitch cuz my main bitch aint feelin me nomonomo
3,0,3,0,Offensive Language,my timeline looks thirsty bc all you basic hoes keep talking bout the same nigga that dont matter ctfuu
3,0,3,0,Offensive Language,my tweets aint shit but you bitches aint either
3,0,3,0,Offensive Language,n i cant even enjoy the reg house hunters which is  of my fav showsbecause i know house hunters international bitch ass comes on next
3,1,2,0,Offensive Language,n if you following me too be messy your gonna die a slowly painful lonely ass death bitch
3,0,3,0,Offensive Language,nasty hoe
3,1,2,0,Offensive Language,need to get the sheriff rick in here to show these pussy ass police officers who is boss
3,0,3,0,Offensive Language,negro always falling asleep on me
3,0,3,0,Offensive Language,neither have i  rt  i justwhyok rt  ive never had a nigger cock
6,2,4,0,Offensive Language,neva been a bitch nigga you dont want them problems bro
3,0,3,0,Offensive Language,never change ill never wife ah bitch nowwww bangbros
4,0,3,1,Offensive Language,never had i had a problem with a girl in my years of being in school but this otter looking twat better quit giving me looks
3,0,0,3,Neutral,never have i seen a toddler chug a water bottle so fast lol
3,0,3,0,Offensive Language,"never lie
never cry
never die
we gone die
love my friends
love my hoes
yellow sluts 
call them gold"
3,0,3,0,Offensive Language,"never lie 
never cry
never die
we gone die
love my friends
love my hoes
yellow sluts
call them gold"
3,0,3,0,Offensive Language,never lose bitches chasing money  priorities
3,0,3,0,Offensive Language,never trust a hoe
3,0,3,0,Offensive Language,never would i put bacon grease on my face and let a werewolf eat my face to save a bitch nope nope nope
3,1,2,0,Offensive Language,nigga paybacks a bitch and bitch you been livin in debt with me
3,0,3,0,Offensive Language,nigga relax lmao i cheat on my girl with regular bitches so this a no brainer rt
3,2,1,0,Hate Speech,nigga u a cunt where yo fendi clutch
3,0,3,0,Offensive Language,"niggah 
hurry up"
3,0,3,0,Offensive Language,niggas amp bitches dating ugly niggas amp hoes kuz they can trust em then they cheat w the elite hoes amp niggas
3,2,1,0,Hate Speech,niggas aint playin a gram of defense man george need to tell these bitch ass niggas man up
3,1,2,0,Offensive Language,niggas are jus like btchs talking bout a hoe then right back in her face dnt come to me talking bout nan hoe if you gne b right back fwher
3,0,3,0,Offensive Language,niggas bugging if they think my bitch aint gunna tell me something ha
3,0,3,0,Offensive Language,niggas get a fresh cut snapback to match the shoes and shirtand dont even say waddup to the pretty bitch next to em in da bus
3,0,3,0,Offensive Language,niggas living like hoes dats why dey dying bout nothing
3,0,3,0,Offensive Language,niggas need to learn to ride for there homies not for the crew hoes smfh
3,0,3,0,Offensive Language,niggas not stepping up they still tryna get back in the day kinda pussy lol
3,0,3,0,Offensive Language,niggas stay with insides over some hoe shit
3,0,3,0,Offensive Language,niggas talk bout hoes but the same hoes be in their beds at night ctfuu
3,0,3,0,Offensive Language,niggas w bitch mentalities is a no go
3,1,2,0,Offensive Language,niggas wait in line for jordan releases puttin they life on the line jus to impress some bitches
3,0,3,0,Offensive Language,no rt  lmfao those trash tho rt  candy corn js sirhampton  these hard
3,0,3,0,Offensive Language,no bitch i did not want to wear makeup
3,1,2,0,Offensive Language,no flex zone hoe
3,0,3,0,Offensive Language,no hoe shit or roxy shit but dawggg i swear i aint knw kia no how to fight
3,0,2,1,Offensive Language,no im not weezy bitch im wheezy from that chronic cough
3,0,3,0,Offensive Language,no lie tho im weak for a pretty bitch have me doing all type of shit that aint really me
3,0,3,0,Offensive Language,no need to be a bitch
3,0,3,0,Offensive Language,no paper hoe but you can have some more of me
3,0,3,0,Offensive Language,no pills jus weed kill dat pussy all night damn right sho u right
3,0,3,0,Offensive Language,no pillz jus weed kill dat pussy all night damn right show u right
3,0,3,0,Offensive Language,no youre a fucking retard thats gonna get fucking date raped at a frat tonight have fun with those repressed memories
3,1,2,0,Offensive Language,nobody bout their actions you all pussy
3,0,2,1,Offensive Language,nobody likes bloody nips
3,0,3,0,Offensive Language,nobody understands me besides my day  bitch please come back bc im tired of these females thinking they know me
3,0,3,0,Offensive Language,nobody want a nigga to take them out on an expensive date just dont expect pussy cause you took the girl out like tf
6,0,6,0,Offensive Language,none here chantel lol rt  there has got to be some hoes waters edge is too big for there not to be any
3,0,3,0,Offensive Language,none of them  bitches look like dey ca boil a egg but working at buds broiler
3,0,1,2,Neutral,nope rt  just ordered dominos am i trash
3,0,3,0,Offensive Language,not even sorry lmao growing up not having shit and still having to work for shit i deserve and seeing bitches get whatever pisses me off
3,0,1,2,Neutral,not fun  when you have braxton hicks and cramps regularly from moving around you try it
3,0,3,0,Offensive Language,not in the business of submitting to no bitch bruh bruh
3,0,3,0,Offensive Language,"not that its tit for tat

but we dont say shit to our boy just like you dont check that insufferable bitch you call a best friend"
3,0,0,3,Neutral,note to self boiling water hot monkey brain
3,0,1,2,Neutral,now i have to clean up a dead bird and pieces of glass
6,1,0,5,Neutral,now time to find the monkey term scripts
6,0,6,0,Offensive Language,nvm its all good nothing is wrong with bitches
3,0,0,3,Neutral,o unpunished this has been the view for many thousands of years in civilised and uncivilised society
3,0,0,3,Neutral,o yea liking the yellow
3,0,3,0,Offensive Language,of course  killed it me and my sis  rocked that bitch hard sadity committee
3,0,3,0,Offensive Language,ofcourse when someone asks what else to eat jackass over here goes brownies big surprise here dingbat
3,0,3,0,Offensive Language,oh damn dis bitch found out her baby dead and now shes gonna torture the murderer lmao how fun
3,3,0,0,Hate Speech,oh well hes a fag anyways
3,0,2,1,Offensive Language,oh trash you say this trash gonna keep driving thru ky   shes trash just gotta ignore her
3,1,2,0,Offensive Language,"okay bitch
listen up this is important

ur eyebrows should not be a centimeter apart"
3,0,2,1,Offensive Language,okay but how many people really care if you can see a girls nips through her shirt
6,2,4,0,Offensive Language,okc nigguh
3,0,0,3,Neutral,old fellas water froze in that funeral home he got it unthawed and wants me to help get his pump going again that place spooks me manboo
3,0,3,0,Offensive Language,omfg rt  your feet bitch rt  whisper something dirty in my ear
3,2,1,0,Hate Speech,omg rt  fat bitch whats her
3,0,3,0,Offensive Language,omg dr cruz is now reminding me of mary ann moreno bitch swooped in out of nowhere and changed the dress code no dark scrubs or sweaters
3,0,3,0,Offensive Language,omg that bitch sang uninvited ugh  rt  setlist mainestatepier
3,0,2,1,Offensive Language,omg this movie schooldance is str up retarded lil duval actually taller den kevin hart n mikepps is a dayum principal
3,0,3,0,Offensive Language,on my way to fuck your bitch
3,1,2,0,Offensive Language,on some field nigger shit
3,0,0,3,Neutral,on the first day of school my backpack had no paper and no books all it had were  granola bars a brownie and a bag of cookies
3,0,2,1,Offensive Language,on the low wassup with you hoe
3,0,2,1,Offensive Language,one big lecture hall full of bitches in sequins limited too tank tops
3,2,1,0,Hate Speech,one day im like harry styles is so hot the next day is who tf is this faggot
3,0,3,0,Offensive Language,one deep in my phantom ghost bad bitch with me excuse me where my manners go
3,0,2,1,Offensive Language,one fly ass bitch
3,0,3,0,Offensive Language,one good girl is worth  bitches
3,0,0,3,Neutral,one mans trash is another mans wife
3,0,0,3,Neutral,one of my cats killed a baby bird and a cardinal
3,0,3,0,Offensive Language,one of the managers tried me talking about stay till am and aint nobody ordering i walked shmoove out that bitch
3,0,3,0,Offensive Language,one time for the illest bitch alive
3,0,3,0,Offensive Language,one time for the real niggas  two times for the bad bitches
3,0,2,1,Offensive Language,one youre annoying two you a damn hoe three you aint about to do a thing must we go on
3,2,1,0,Hate Speech,only lesbians get their nips pierced ew
3,0,3,0,Offensive Language,only like bitches ran for homecoming but like  running for prom
4,0,0,4,Neutral,only my school wouldnt give kids their schedules ghetto
3,0,0,3,Neutral,ooh girl cute face but yellow teef lol
4,1,1,2,Neutral,oops constitutionalists teabaggers in mississippi forgot ratify a centerpiece of the constitution th amendment banning slavery
3,0,3,0,Offensive Language,or dead   word rt  if ya moms calling the cops after she aint heard from you for four days you probably pussy
3,1,2,0,Offensive Language,or my cup filled  love a bitch that know to keep me one rolled
3,1,2,0,Offensive Language,ouh she got da spider pussy
3,0,3,0,Offensive Language,ow my stomach hurts like a bitch
3,1,0,2,Neutral,pancakes trash
3,0,3,0,Offensive Language,paper ova pussy
3,0,3,0,Offensive Language,pay back a bitch aint it
3,0,3,0,Offensive Language,paybacks a bitch and bitch youve been livin in debt with me
3,1,2,0,Offensive Language,people be shooting their guns around here late as fuck got me thinking they tryna shoot my black ass  jammin jiggaboo music
3,0,3,0,Offensive Language,pimps up hoes down
3,0,1,2,Neutral,pinto grigio dreams turned into moscato reality
3,1,2,0,Offensive Language,please tell this bitch im subbin her ik one of you faggs on here fuck with those lames shit im blocked or i would lol
3,0,3,0,Offensive Language,pls stop gassing fat hoes
3,0,3,0,Offensive Language,pockets hella empty but these bitches steady choosing
3,0,3,0,Offensive Language,"pony tail 
red nails 
still in school bitch"
3,0,3,0,Offensive Language,pop me a pill amp throw that pussy a rave
3,0,3,0,Offensive Language,praying for a bitch
3,0,3,0,Offensive Language,pregnant at the same time and bitches think thats cute
9,0,2,7,Neutral,pretty girls wit bird brainswhat a waste smh
3,0,3,0,Offensive Language,procrastination is a bitch
6,1,5,0,Offensive Language,prolly sum hoe tryna get in the hurricane free rt   who sent that nigga to twitter tho
6,0,6,0,Offensive Language,pull out my bank roll on yall bitches like whoa
3,0,3,0,Offensive Language,pull up eat on that pussy and dip
3,0,3,0,Offensive Language,punch a bitch on her lip hahaha
3,2,0,1,Hate Speech,pure trash
3,0,3,0,Offensive Language,push a bitch out a car like im gucci mane bitch
3,0,3,0,Offensive Language,pussy
3,0,3,0,Offensive Language,pussy aint shit but a product you either gonna get onna muscle or you gotta pay
3,1,2,0,Offensive Language,pussy ass bitches
3,0,3,0,Offensive Language,pussy ass people with guns and knifes foh i appreciate the people still willing to throw hands
3,0,3,0,Offensive Language,pussy boy gone die a bitch
3,0,3,0,Offensive Language,pussy causes wars
3,0,3,0,Offensive Language,pussy is a joke you can either get it or not get it
3,0,3,0,Offensive Language,pussy on my mind  bow wow
3,0,3,0,Offensive Language,pussy ppppoppin on my poppers so the cops see bitchezzz
3,0,3,0,Offensive Language,pussy put his ass to sleep
3,0,3,0,Offensive Language,pussy so good got me running through the hood
3,0,3,0,Offensive Language,pussy so good i juss save that shit for lataa
3,0,3,0,Offensive Language,pussymoneyweed all a nigga need
3,0,3,0,Offensive Language,quitting showed me who my true friends were and it showed me all the ones who were the two faced bitches
6,1,5,0,Offensive Language,quote this with your best racist comment i need them for this white bitch comin at my black side llab
3,0,3,0,Offensive Language,raaa bitch raaa
6,0,6,0,Offensive Language,rams finna smack steven wackson bitch ass
3,0,0,3,Neutral,random running dogs in the ghetto
3,0,3,0,Offensive Language,ray allen like man thats some goddamn motherfucking cunt ass bullshit cus it is
3,1,2,0,Offensive Language,real nigga shit she wanna be a righteous young rich nigga bitch
3,0,3,0,Offensive Language,really bitch
3,0,3,0,Offensive Language,really out here tho bitch
6,0,5,1,Offensive Language,really tired of having a constant bitch face
3,0,3,0,Offensive Language,red bone but her pusssy hairlessss
3,0,0,3,Neutral,red meat trash
3,2,0,1,Hate Speech,redneck in the white house  moccasin creek
3,0,3,0,Offensive Language,remember going out to actually freak a bitch yeah that vibe is back
3,0,0,3,Neutral,remember when the dude who played young ned followed my youtube channel this was when i actually used my youtube for more than favorites
3,0,0,3,Neutral,respect the birds peace in pieces
3,1,2,0,Offensive Language,retard
3,0,3,0,Offensive Language,retweeting ah bitch tweet is flirting nowadays
3,0,3,0,Offensive Language,rt if u remember when steve from blue clues left us with that other bitch ass nigga joe
3,0,3,0,Offensive Language,rule number  never fuck wit ah bitter babymama dey gon spray u str up erica u losing cool points hoe
6,0,6,0,Offensive Language,running the game for  years guess thats why my feet hurt  wonder when they bite me do these bitches teeth hurt
3,0,3,0,Offensive Language,so bobby bitch i had to body dis
3,0,3,0,Offensive Language,same hoe that said i couldnt get it tryna kick it
3,0,3,0,Offensive Language,sarcastic cunt yes
3,0,3,0,Offensive Language,see i peeped it amp pussy is power
3,0,0,3,Neutral,segment finally did it never again watching teabagger propaganda in the morning on msnbc again  on currenttv for me morningjoe
6,0,6,0,Offensive Language,sell soul yea bitch shit serious
3,0,3,0,Offensive Language,seriously these animal crackers have a slight fruit loops aftertaste its really fucked up it should not be this way but it is
3,0,3,0,Offensive Language,seriously who cares what color somebody is that makes you a huge faggot in my book
3,0,3,0,Offensive Language,sexy ass bitch eating a fry
3,0,3,0,Offensive Language,she caught three nuts but she never catch feelings and bitch wit dat disposition we can count millions
3,0,3,0,Offensive Language,she let me play with her pussy then she lick it off my fingers
3,0,3,0,Offensive Language,she on my mind cant get this bitch off my mind
3,2,1,0,Hate Speech,she pooted  either young thug gay or this bitch pooted
3,0,3,0,Offensive Language,she thru me dat pussy but i never caught it u asking me why yo it got to much mileage
3,0,0,3,Neutral,she was telling me about this kid whos soles of his shoes are falling off i am going to get him some shoes hope his parents dont get mad
3,0,3,0,Offensive Language,shes a hoe shes a slut shes a freak
3,0,1,2,Neutral,sheryl crow being the bae
3,0,2,1,Offensive Language,shid i thought it was legal to beat yo hoe
3,1,2,0,Offensive Language,shit bitch nigga shit
3,0,3,0,Offensive Language,shit i wanna know if my bitch gone protect me
3,0,3,0,Offensive Language,shit piss fuck cunt cocksucker motherfucker tits
3,0,3,0,Offensive Language,shitting on these crusty hoes
3,0,1,2,Neutral,shout out to pullz cuz i kno if i was trash he would have kept it a buck i swear he had every i made jus cuz n actually bump dem too
3,0,3,0,Offensive Language,shout out to the bitches who like gum i be chewing that shit
6,0,6,0,Offensive Language,showin more love to bitches fucked on the side
3,0,3,0,Offensive Language,shut up bitch
3,0,3,0,Offensive Language,shutup fag  on some real shit  females love a real nigga like me
3,0,0,3,Neutral,sick and watching the yankees game
3,1,2,0,Offensive Language,skinny young nigga n im finer than my bitch
3,1,2,0,Offensive Language,slap a hoe
3,0,3,0,Offensive Language,slap these hoes on the ass like we birthed em
6,1,5,0,Offensive Language,slay me lolz jk bitch ill cut you emabiggestfansd
3,2,1,0,Hate Speech,slow replies make me feel like a retard and i just want to put my foot through a wall hjhdyhdhlgjdftilh
3,0,3,0,Offensive Language,slut whore hoe
3,1,2,0,Offensive Language,slut specky albino lesbo wannabe player dwarf coolcunts absoluteyvile
3,1,2,0,Offensive Language,smells meaty up in dis bitch
3,0,0,3,Neutral,smh rt  nyc cops leave ebola doctors apt dump gloves and masks in public trash can
3,0,2,1,Offensive Language,smh rt  that shit trash rap rt  legend he gonna replace cudi with joints like this
3,2,1,0,Hate Speech,smh rt  tyga shoulda knew blacc chyna was a hoe when his son crip walked out her pussy
3,0,3,0,Offensive Language,snow day bitches lyrics gettin done n bud getting smoked snowday
3,0,3,0,Offensive Language,so cold ma nig
3,0,3,0,Offensive Language,so it turns out hope solo is one crazy bitch
3,0,3,0,Offensive Language,so quit suckin on my dick and hop your fat ass elsewhere cuz i aint tryna fuck with your globe ass bitch got her own orbit
3,1,2,0,Offensive Language,so to dodge them niggas dont brag dont boast dont flash for hoes dont sag so low thats how u end uo in correctional like u answered wrong
3,0,0,3,Neutral,so uncivilized
3,0,3,0,Offensive Language,so whatcha say hoe you know im the hoe
3,0,3,0,Offensive Language,so y we ordering lunch at work to be delivered n its like  ppl goin n n im the only one wit a card n this ho gonna say
3,0,0,3,Neutral,so mad we live in a world where whitey can go to jail for a word other folks wear right on their hats amp tshirts if i wore that shirt
3,0,0,3,Neutral,some call me the song bird of my generation
3,0,3,0,Offensive Language,some cunt go get me amber leaf and papers cani be arsed walking to nisa lazy
3,1,2,0,Offensive Language,some guy said i was wearing leggings and laughed and called me a fag theyre jeggings asshole
3,0,0,3,Neutral,some kid in an angry birds costume bumped into me and i fell over making something else fall over into something else which wobbled and
3,0,3,0,Offensive Language,some prude bitch unfollwed me show me ur ugly face
3,0,3,0,Offensive Language,some rich pussy with some bullshit rich problem idea for an independent film
3,0,3,0,Offensive Language,somebody put a sticker on my dogs cheek  bitch
3,0,0,3,Neutral,somebody take these oreos away from me before i eat the whole pack
3,0,3,0,Offensive Language,someone just called someone a bitch ass nigga on black ops
3,2,0,1,Hate Speech,someones clearly a stinky ass beaner
3,0,3,0,Offensive Language,sometimes im just like wow this bitch had the audacity to talk shit  look at you and your life then look at me and mine
3,0,3,0,Offensive Language,son of a bitch i hope i dont get the e bola before i can ride my harley at sturgis
3,0,3,0,Offensive Language,soon as u get some pt and yall wonder why i go so hard on these hoes bitches aint shit smh
3,0,3,0,Offensive Language,sorry me and  be fucking bitches and we hella icy
6,0,6,0,Offensive Language,sorry wrong bitch
6,2,4,0,Offensive Language,spoiled fucking bitches who get whatever they want need to step off and reevaluate their lives
3,0,3,0,Offensive Language,sprayed da vee wit peppermint oil hopefully dat fuckin spider leaves or dies i hope dat bitch dying slow right now
3,0,3,0,Offensive Language,spring break bitches
3,0,0,3,Neutral,stance socks trash
3,0,3,0,Offensive Language,steph curry looked like a little bitch gettin handled like a rag doll lmfaooo
3,1,2,0,Offensive Language,stfu redneck white trash head ass
3,0,3,0,Offensive Language,still got a hoes tho
3,0,2,1,Offensive Language,still trash
3,1,2,0,Offensive Language,stinky hoe
3,0,3,0,Offensive Language,stroking otha niggas hoe is my hobby
3,0,2,1,Offensive Language,stuffed her like an oreo
3,0,3,0,Offensive Language,stupid ass hoe
3,0,3,0,Offensive Language,stupid bitch
3,0,3,0,Offensive Language,stupid bitch count to h and get off my phone
3,0,3,0,Offensive Language,stupid cunts
3,1,2,0,Offensive Language,stupid fucking metal bird
3,2,1,0,Hate Speech,stupid loose pussyed bitch
3,0,1,2,Neutral,stupid teacher talks to  like hes retarded
6,0,0,6,Neutral,such a sucker for some oreos
3,0,3,0,Offensive Language,sup bitches
3,0,2,1,Offensive Language,swat to the twat
3,1,2,0,Offensive Language,sweet jesus im a beleiber   look at this bitch nigga tho
3,0,3,0,Offensive Language,talk of the morning is hoes and rappers  damn yall talk about the same shit everyday
3,2,1,0,Hate Speech,talking crazy over the internet is the same thing as doing it in person dont try to be buddy buddy with me later on faggot fuck you
3,1,2,0,Offensive Language,tears  relationshipgoals rt   dont call me sweetie you fucking retard
3,0,0,3,Neutral,teeth can make or break a person you could be a  and have yellow teeth and immediately drop to a
3,0,3,0,Offensive Language,tell me why nick cannon bout to invite wiz to wildn out an hit him wit the i fucked your bitch diss haha
3,2,1,0,Hate Speech,"tell the hating niggah 
stfu"
3,0,2,1,Offensive Language,thank god fob didnt come back doing some shitty arena tour iwaitedyearsforfobandiallgotwasthisshittyarena sykeeee
3,0,0,3,Neutral,thanks for the follow  i may be a  fan but you guys are one of the best broadcasters in the
3,0,3,0,Offensive Language,that bitch flawless af
3,0,3,0,Offensive Language,that bitch looked wierd
3,0,3,0,Offensive Language,that bitch how can she treat turtle like that
3,0,3,0,Offensive Language,that finger to the face pose bitches do now a days like chick no i wanna see those lips
3,0,3,0,Offensive Language,that ho said  when i got to the register
3,0,2,1,Offensive Language,that hoe aint there anymore
3,0,3,0,Offensive Language,that hoe that you in love with thats that hoe i mess around with
3,0,3,0,Offensive Language,that is what i do rt  rt  the nicer you are the easier youre hurt so just be a bitch
3,1,2,0,Offensive Language,that lil bitch released the exclusive shower photos between niggas trustisbroken
3,0,3,0,Offensive Language,that pussy so wet im calling it rain
3,0,3,0,Offensive Language,that was me trying to be mature about the subject what kind of fucking pussies are you to bitch about a satirical tweet against asians
3,0,1,2,Neutral,that would be the stunt in which  crossed some water dressed as a dead man while his teabagger sheriff friend watched him
3,0,2,1,Offensive Language,thats top off pop off im with my dogs like stewie griffin bitches hear me they be like ooh he rippin
3,0,2,1,Offensive Language,the genesis of my tna watching is so bad i cant even mocklive tweet it
3,0,3,0,Offensive Language,the hitman holla vs charlie clips matchup is bittersweet shits gonna be cold cus hitman holla gonna work but its his last battle
3,0,2,1,Offensive Language,the bae gettin her nips pierced
3,0,3,0,Offensive Language,the big lips was in the ad bitch
3,0,0,3,Neutral,the bird with the aim of dreams
3,0,1,2,Neutral,the birds out tonight
3,0,3,0,Offensive Language,the bitch loudly cheering for the netherlands at rosa mexicano does not seem to value her life
6,0,6,0,Offensive Language,the bitch mob is bad for your health
3,0,3,0,Offensive Language,the craziest hos for no reason on tv hands down are teirra marie however ghetto way she spell it and siahs cute ass girl
3,1,2,0,Offensive Language,the devils been sending his workers to get at me lately pussy fuck boy try harder cant letem throw me off my  ssss
3,0,3,0,Offensive Language,the fact that soulja boy on  dif reality shows wit  dif bitches
3,0,3,0,Offensive Language,the gullible ones do rt  so people go to college with intentions of being a hoe k
6,1,5,0,Offensive Language,the jews gon be laughin at a nigga on judgement day when they see how ugly this bitch was
3,0,3,0,Offensive Language,the microwave at work is broken so my ghetto ass put a hamburger patty in the toaster to warm it up
3,0,3,0,Offensive Language,the mom acts like a bitch doe like ok ur losing ur memory but dont be a cunt to ur daughter
3,0,3,0,Offensive Language,the niggas on twitter like i eat pussy and yada yada is the niggas with stis and shit
6,0,6,0,Offensive Language,the only place i ever ask them to drive me is to the rave for shows and they fucking bitch about that
3,0,3,0,Offensive Language,the opening to donatella inspires me to wake up and be the baddest bitch i know i can be every day thank you
3,0,1,2,Neutral,the rams really dont wanna be trash jeff fisher really bout it
3,3,0,0,Hate Speech,the receptionist im always forced to talk to is such a racist cunt i called her for an error and she said shell call me  mins nothing
3,0,3,0,Offensive Language,the sassy clerk at the post office was curious why i was getting packages from japan bitch im just buyin toys
3,0,3,0,Offensive Language,the seamstress gon domob action in this bitch u meaningless to da crew
3,0,3,0,Offensive Language,the things i do for this bitch smh
6,0,2,4,Neutral,the train station harrys at is trash ive been to the same eurostar too they refunded my whole trip to paris bc train accident
3,0,0,3,Neutral,the trash wheel has a twitter and googly eyes
3,1,2,0,Offensive Language,"the type of pipe to put rhianna to sleep
excuse me that bitch been on my mind all week"
3,0,3,0,Offensive Language,them bitches are good lmao
3,0,0,3,Neutral,them jants be clutch for bedtime tho
3,0,3,0,Offensive Language,then yall tweet about not trusting hoes like that shit aint common sense already
3,0,2,1,Offensive Language,there aint one unpregnant bitch in the world anymore smh
3,0,0,3,Neutral,there was a bird on the back balcony dead with sadness i reflected on the fragility of life put him in a bag and threw him in the trash
3,0,3,0,Offensive Language,theres  people in my house and theyre all yelling pls god give me the strength not to beat a bitch
3,1,2,0,Offensive Language,theres always that dumb twitter hoe when it comes to sports i hope floyd beat mayweather or i hope new orleans beat the saints
3,0,3,0,Offensive Language,these bitches act local and think global
6,2,4,0,Offensive Language,these bitches be wasting time on some ungrateful niggas
3,0,3,0,Offensive Language,these bitches climb on me climb on me
3,0,3,0,Offensive Language,these bitches is running out of tricks pimping barely catching my attention
3,0,3,0,Offensive Language,these bitches need to be called out im sorry
3,0,3,0,Offensive Language,these bitches singing this song tho
3,0,3,0,Offensive Language,these hoes superweak
3,0,3,0,Offensive Language,these hoes aint loyal n these niggas aint either fuck ah bitch get ah bird
3,0,3,0,Offensive Language,these hoes be lying to us nigga
3,0,3,0,Offensive Language,these hoes bout to prosper on cinegram lordwillin
3,0,3,0,Offensive Language,these hoes give it up now shame i could see they cherry stems in the fucking street
3,0,3,0,Offensive Language,these hos really be hatin on draya fine ass
3,0,2,1,Offensive Language,these judges gon try amp hoe floyd if he dont show out this last round
3,0,3,0,Offensive Language,these niggas out here bitchin tell em suck sumn these bitches see my vision tell em fuck sumn
3,1,2,0,Offensive Language,these pussy ass niggas aint bout that life
3,0,3,0,Offensive Language,they blame it on the alchohol but claim the truth come out when they drunkthey defend the hoe being a hoe you backward ass mofos
3,0,3,0,Offensive Language,they gotta sell they ugliness   ugly bitches be the most stuck up  like bish what
3,1,2,0,Offensive Language,they made me put on basketball shorts now i look like a confused dyke mosh warrior
6,1,3,2,Offensive Language,they probably hate me even more because not only do i look white when im technically a poc but i have white hair now im double cracker
3,0,3,0,Offensive Language,they say you going too hard just rest ya eyes amp im just like why bitch i aint never seen ben franklin sleep
3,2,0,1,Hate Speech,they shot another monkey lmaooooooooooo
3,0,1,2,Neutral,theyre not playing charlie strongs soft dont run up the score mentality theyre playing this guy
3,3,0,0,Hate Speech,theyre working on a bill to prevent retards from voting who knew retards could vote things are starting to make sense now
3,0,3,0,Offensive Language,think i should change doctors advocate to cunt that goes mental hmm
4,0,1,3,Neutral,third party keyboards on ios  trash
3,0,3,0,Offensive Language,thirsty ass bitches shit dat ion like
9,0,9,0,Offensive Language,this bitch
3,0,3,0,Offensive Language,this bitch bad firebird shit aint even drop yet
6,1,5,0,Offensive Language,this bitch is weird she knows too much
3,0,3,0,Offensive Language,this bitch is winning with popcorn  masterchef
3,0,3,0,Offensive Language,this bitch just said id suck your dick if it was legal to my cat
3,0,3,0,Offensive Language,this bitch need to wake up asap lol
3,0,3,0,Offensive Language,this bitch said bookie spend the night with me for a week wait what you got me fucked up lol
3,0,3,0,Offensive Language,this bitch sounds like shes gettin raped by othercats lmfaoo thefuckkkk closing the window whore cats
3,0,3,0,Offensive Language,this bitch think he care about her talents
3,0,3,0,Offensive Language,this bitch lol
3,0,3,0,Offensive Language,"this could be my last breath
ima take my time cause ima go out the same way i came in
right by the pussy with nothin on my mind"
3,1,2,0,Offensive Language,this fat bitch was preaching like we have too many fat and lazy people have you seen a mirror wtf
6,2,4,0,Offensive Language,this guy  is in here singing negro spirituals n shit
3,2,1,0,Hate Speech,this guy is the biggest faggot omfg
6,0,6,0,Offensive Language,this hair screams bitch
3,0,3,0,Offensive Language,this ho on lifetime cray
3,0,0,3,Neutral,this is why i love birds
6,0,6,0,Offensive Language,this lady is probably like what the fuck does this bitch listen to
3,0,1,2,Neutral,this movie is actually good cuz its so retarded
3,0,2,1,Offensive Language,this nigga  fucking a bitch at svsu while me rj and b been waiting in the car for  minutes now
3,0,3,0,Offensive Language,this one bitch dont feel the same no more an henny dont really kill the pain no moree
3,0,3,0,Offensive Language,this party goin be off the chainbad bitches only
3,0,3,0,Offensive Language,this shit so trash lol
3,0,0,3,Neutral,this show trash rt  longlive rt  queen latifah show
3,0,3,0,Offensive Language,this the onert  hoes dont be wantin ya nigga they want ya happiness thinkin he gone do  them what he does for u silly hoes
3,0,3,0,Offensive Language,this ugly bitch need to get a new name tho you dont look like me you dont have as much followers as me killyouself zodiac killer bitch
3,0,3,0,Offensive Language,this why i need bitches
3,1,2,0,Offensive Language,those random kids who sit at the plaza all day with their shitty cars faggots
3,1,2,0,Offensive Language,thot hoe
3,0,3,0,Offensive Language,thugga let ur bitch suckem up in rentals
3,0,3,0,Offensive Language,thus bitch looks just like lindsay lohan she gets down just like lindsay lohan detroitgirls
4,0,1,3,Neutral,timbs straight trash though
3,0,3,0,Offensive Language,time to start an army of hoes
3,0,3,0,Offensive Language,to me niggas cheat on they bad bitches bc they think they can get more bad bitches that one girl will give em a big ass ego
3,0,0,3,Neutral,today i start breaking in a new pair of docs have mercy on my soles
3,1,2,0,Offensive Language,today my friend taught me so hood slang  she said fuck nigga nigga bitch fuck boy nigga bruh
3,0,3,0,Offensive Language,tom ford probably fucking all these hoes
